character,jp_dialogue,en_dialogue,route,act,game
"
Nazrin

","
なんだ、さっきの人間か
紛らわしい
私の仕事を邪魔しないでくれ

","
Oh, it's that human, isn't it?
Hm, maybe I was wrong.
Please don't get in the way of my work.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
仕事ですって？
ネズミの癖に
貯め込んだお米を一つ残らず食べたあげく
結局、冬を越せないネズミの癖に

","
Your work?
But you're just a mouse.
Just a mouse that couldn't make it through the winter,
even after eating all the rice in our storeroom...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: 小さな小さな賢将

","
BGM: A Tiny, Tiny, Clever Commander

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Nazrin

","
そんな事は無い
ネズミを馬鹿にするな
……なんだ
ここの宝の反応は、君だったようだ
誠に残念だ
別の宝の反応を追ってみるか

","
What are you saying?
Don't make fun of us mice!
... huh.
It looks like that reaction was coming from you.
That's really disappointing.
I guess I'll go look for treasure somewhere else.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
そうですね
ネズミだって馬鹿になりませんね
外の世界のネズミは生体実験には欠かせない
尊い生き物ですし

","
That's right,
We shouldn't make fun of even mice.
They are a precious living being required for
scientific experiments in the outer world.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Nazrin

","
残念だが、ネズミを甘く見ると
死ぬよ

","
Sorry, but if you don't take us mice seriously,
you'll die.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Nazrin DEFEATED

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
ああ
これが妖怪退治ですね！
……
楽しいかも知れない

","
Oh!
So this is youkai hunting!
......
This is kind of fun.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
雲に潜む一つ目の化生

","
The One-eyed Monster Lurking in the Clouds

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
春の雲

","
The Spring Clouds

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: 閉ざせし雲の通い路

","
BGM: The Sealed Cloud Route

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Kogasa Tatara ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Kogasa Tatara LEAVES

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Kogasa Tatara ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
ちょっと待ってよ～

","
Hang on just a minute~

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
はい何でしょう

","
Yes, what is it?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
うらめしやー

","
Boooooooー!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
……
何か用でしょうか？

","
......
Er, did you need something?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
愉快な忘れ傘
多々良小傘

","
The Cheery Forgotten Umbrella
Kogasa Tatara

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: 万年置き傘にご注意を

","
BGM: Beware the Umbrella Left There Forever

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
……
寂しいねぇ
驚いてくれないの？

","
......
Oh, I'm so lonely.
Won't you at least be a little surprised?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
ええ、まあ慣れましたから

","
Well, I guess I'm used to things like that.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
私達妖怪は、人間を驚かす為に
頑張っているというのに

","
Aw, and we youkai are
doing our best to surprise humans...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
あれ？　私は人間を食べる為に頑張っていると
聞きましたが……

","
Hmm? I heard you were doing your best
to eat humans......

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
食べると言っても肉を食べる者もいれば
心を食べる者もいるわ
貴方達人間が驚いてくれないと
私はひもじい

","
Well, there are youkai that eat meat,
and there are youkai who eat your spirit.
If you humans don't get surprised by me,
I'll get hungry.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
難儀ですねぇ。でもまぁ、私も楽しさが
ようやく判ってきた所で、驚きは特に……

","
That must be hard on you. But, well, since I'm starting to see
how this is fun, getting surprised would be...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
楽しさ？

","
Fun?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
妖怪を退治する事の楽しさを

","
Yes, how fun youkai hunting is.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Kogasa Tatara DEFEATED

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
ああ、驚いて貰えない妖怪に価値なんて……

","
Oh, what's the point of youkai who can't surprise people?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
まあまあ、そんなに悲観的にならないで

","
Well, now, please don't get so down.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
今日から私、普通の傘に戻ろうかな

","
Maybe I should go back to being a normal umbrella...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
そんな古くて茄子みたいな傘
誰もささないと思いますけど

","
I don't know if anyone would want an old umbrella
that looks like an eggplant...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Kogasa

","
そうだった、それで捨てられて妖怪に
なったのよね。ああ心の古傷が……

","
That's right, that's how I became an unwanted youkai.
Oh, such terrible old memories......

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
あらあら、余計な事を言ってしまったかしら

","
Oh my, it looks like I said something I shouldn't have.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
高速の廃墟と巨人

","
The High-Speed Ruins and the Giant

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
高速浮遊艇

","
The High-Speed Floating Ship

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: スカイルーイン

","
BGM: Sky Ruin

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Ichirin Kumoi ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
妖精やら人間やら有象無象が
寄ってたかって……宝物庫狙いなの？

","
Humans, fairies... a mob is gathering.
Are you after the treasury?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
え？
宝物庫ですって？

","
Huh?
Treasury?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
問答無用！
賊の類に掛ける情けは無し

","
No use arguing about it!
I won't show any mercy to burglars!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Ichirin Kumoi DEFEATED

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
いやはや、あの拳を見て逃げ出さない
人間がおったとは……

","
My word, to think that there were humans who won't
run away at the sight of this fist......

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
宝物庫が目当てではなくて
妖怪退治が目当てなんです

","
But I'm not looking for a treasury,
I'm just looking for youkai to hunt.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Ichirin Kumoi LEAVES

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
ああ、何故逃げるの？

","
Wait, why are you running away?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Ichirin Kumoi ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
妖怪退治なら他を当ってよ

","
If you're hunting youkai, do it back on the ground.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
妖怪退治は妖怪相手にするもんです！
貴方、妖怪じゃなくて？

","
But youkai hunting is something you do to youkai!
You're a youkai, right?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
妖怪ですけどね

","
Well, yes.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
……
覚悟！

","
......
Better prepare yourself!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
守り守られし大輪
雲居 一輪＆雲山

","
The Big Wheel, Having Guarded and Been Guarded
Ichirin Kumoi & Unzan

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
平和に暮してるんだから良いじゃないのよ
貴方、
妖怪を殺して平気なの？

","
I'm living in peace, so can't you leave me alone?
You,
are you really okay with killing youkai?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
うぐぐ
そこは大義の為に

","
Uuugh.
I have to do it to complete my great mission.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
最近の人間は自分勝手ね
それに引き替え、我らが姐さんは人間だったと
言うのに、あんなに妖怪の為に尽力して……
……え？
何だって、この巫女が……？
貴方が飛宝の破片を集めているって
雲山が言っているわ

","
Humans have gotten so selfish of late.
And yet, even though my own sister was once a human,
she works so hard for youkai......
...... what?
You mean that shrine maiden has...?
Unzan tells me
you're collecting the floating fragments.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
え？
突然何の話？

","
Huh?
What are you talking about now?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
ごめんなさい、見誤っていたわ
姐さんを復活させようとさせていたのね
私も同じ目的を持った同士よ

","
I'm sorry, I must have mistaken you for someone else.
You've been working to help revive my sister, yes?
Then we're comrades with the same objective.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
え？
いや、そんな

","
Huh?
Er, no, I...

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: 時代親父とハイカラ少女

","
BGM: The Traditional Old Man and the Stylish Girl

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
飛宝を集めてくれて有難う！
後は、それを渡してくれれば良いのよ！

","
Thank you for finding all those floating gems!
Now, please hand them over!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Ichirin Kumoi DEFEATED

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
素晴らしいわ
今の世にもこんな人間が居たなんて

","
How splendid.
I can't believe there are humans like this in this world, too.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
妖怪らしい妖怪でしたね
これは達成感あります
これから先もこんな妖怪ばかりだと
良いですわね

","
You're quite a worthy youkai yourself.
That was pretty satisfying.
I hope all the youkai from here on out
are like you.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Ichirin

","
集めた飛宝を私に渡してくださらない
という事は
ご自分で持ち込んで復活させたい
という事ですね？
ささ、どうぞどうぞ中へお入りくださいませ

","
If you're not going to give me
the floating gems you've found...
Then, you want to revive her
on your own, right?
Well, please, go right on ahead inside!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
中には退治しがいのある妖怪が
居るに違いない

","
Yep, there's definitely
some great youkai to hunt inside.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
聖輦と不吉な船長

","
The Unfortunate Captain of the Holy Palanquin

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
聖輦船内部

","
Inside the Palanquin Ship

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: 幽霊客船の時空を越えた旅

","
BGM: Interdimensional Voyage of a Ghostly Passenger Ship

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
??? ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
??? LEAVES

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
うーん
妖精ばっかで他に誰も居ないわねぇ……
妖怪のアジトって、もっと伏魔殿みたいな
ものを想像していたんですけど
何か装飾も古風で地味だし……
誰か居ませんかー

","
Hmm.
There's nobody here but fairies......
I was expecting a youkai hideout to be more active
with stronger enemies.
Even all the ornaments are old-fashioned and plain...
Isn't there anyone here?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
Minamitsu Murasa ENTERS

",,Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
BGM: キャプテン・ムラサ

","
BGM: Captain Murasa

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
誰か居るの？

","
Is someone there?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
居た
言ってみるもんね

","
There you are.
Speak of the devil!

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
???

","
どちら様？

","
And who are you?

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Sanae

","
妖怪退治に来ました
東風谷早苗という者です

","
I've come to exterminate youkai.
My name is Sanae Kochiya.

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
","
水難事故の念縛霊
ムラサ船長

","
The Ghost Left From the Shipwreck Accident
Captain Minamitsu Murasa

",Sanae_A,Scenario,Undefined_Fantastic_Object
"
Murasa

","
私は村紗、この聖輦船の船長です
妖怪退治は間に合っていますわ

","
I'm Murasa, the captain of the Palanquin Ship.
We don't need any youkai exterminators at the moment.

",Sanae_A,Scenario,Undefined_Fantastic_Object
