character,jp_dialogue,en_dialogue,route,act,game
<fix123>Nue<fix123><fix123>,<fix123>ふーん<fix123>若いって良いわね<fix123><fix123>,<fix123>Hmm.<fix123>It must be nice to be young.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>えへ、それほどでも<fix123><fix123>,"<fix123>Hehe, I guess.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>これじゃあ、私が正体不明のタネをばらまいた<fix123>のも逆効果だったのか<fix123><fix123>,<fix123>This must be an unintended consequence of my<fix123>scattering the Seed of Unknown Form around.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>正体不明のタネ？<fix123><fix123>,<fix123>Seed of Unknown Form?<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>飛倉の破片を地上にばらまいて、ついでに<fix123>貴方達人間も怖がらせようと思ったのに<fix123><fix123>,"<fix123>I thought I'd scatter the fragments of the Flying Storehouse<fix123>around and use them to scare you humans, but...<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>あ、ＵＦＯの事か？<fix123>正体不明のタネって<fix123><fix123>,"<fix123>Oh, the UFO?<fix123>Is that what you meant by that seed?<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>飛倉がＵＦＯに見えていたのは<fix123>貴方達、一部の人間だけよ<fix123>本当は姿の判らない正体不明の物体<fix123>だっただけ<fix123>それを何と認識するかは<fix123>その人の知識によるの<fix123><fix123>,"<fix123>The only people who thought it looked like a UFO<fix123>was a few of you humans.<fix123>It was just something flying through the sky,<fix123>something you didn't recognize.<fix123>Each person sees it differently<fix123>depending on their experience and knowledge.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>ほー<fix123>よく判らんが<fix123><fix123>,"<fix123>Huh.<fix123>I don't really get it, but...<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>さてさて、貴方は何をしに私を捜したの？<fix123>どうしてＵＦＯの後を追ったの？<fix123><fix123>,"<fix123>So, why did you come looking for me?<fix123>Why were you chasing after the UFO?<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>ああ、ただの好奇心だ<fix123>正体不明に対する、な<fix123><fix123>,"<fix123>Oh, just curiosity.<fix123>Curiosity about the unknown.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>これじゃあ、私の存在意義がない<fix123><fix123>,<fix123>Then what will happen to my reason to live?<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>,<fix123>BGM: 平安のエイリアン<fix123><fix123>,<fix123>BGM: Heian Alien<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>私は正体不明の妖怪、鵺<fix123>正体不明こそが私の力の源<fix123><fix123>,"<fix123>I'm the nue, the youkai of indeterminate form.<fix123>Being unknown is the source of my power.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>む、やる気か？<fix123>何だか判らん鵺的な者に負けたくはないぜ<fix123><fix123>,"<fix123>Hm, you wanna go?<fix123>I don't get what's going on, but I don't wanna lose to someone nue-like.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>好奇心で動く幼き者よ！<fix123>正体不明の飛行物体に踊らされて死ね！！<fix123><fix123>,<fix123>You youngster acting out of curiosity!<fix123>This unidentified flying object will make you dance to your death!<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>,<fix123>Nue Houjuu DEFEATED<fix123><fix123>,,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>ま、まさか、幾ら長い間眠っていたからといって<fix123>こんな小娘にやられるとは……<fix123><fix123>,"<fix123>I-I can't believe I've been beaten by such a young girl,<fix123>even if I've been asleep for so long......<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>おお、勝ってしまった<fix123>まだ私には話が読めんが、お前は何をしたんだ？<fix123><fix123>,"<fix123>Hey, I won.<fix123>I still don't know what's going on, but what did you do?<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>私は……ずっと長い間地底に<fix123>閉じ込められていたの<fix123><fix123>,"<fix123>I've... been locked away underground<fix123>for a long, long time.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>悪い事したんだな<fix123><fix123>,<fix123>You must've done something bad.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>今年の初めになって何故か解放されたわ<fix123>地底世界自体が<fix123>そこで、私と一緒に閉じ込められていた<fix123>ムラサ達が何やら活気づいていたのよ<fix123>飛倉も地底から解放されれば、聖を<fix123>復活させることが出来るかも、ってね<fix123><fix123>,"<fix123>We were all freed somehow at the beginning of this year.<fix123>The underground itself was, really.<fix123>When that happened, I noticed Murasa and the others<fix123>sealed away with me were up to something.<fix123>They said that if the Flying Storehouse were freed, too,<fix123>they might be able to bring back Hijiri.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>もう復活したな<fix123><fix123>,<fix123>She's already back now.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>私は仲間はずれだったし、何より、ムラサ達が<fix123>楽しそうだったのが許せなかった<fix123>だから、先に飛倉の破片を地上にばらまいたの<fix123>姿のない正体不明の飛行物体としてね<fix123><fix123>,"<fix123>I wasn't part of their group, so I felt like<fix123>I just couldn't let them have their fun.<fix123>So, I scattered the Flying Storehouse's fragments above ground.<fix123>I made them into unidentified flying objects.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>それがＵＦＯに見えていたって訳だ<fix123><fix123>,<fix123>And that's what looked like UFOs.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>さあ、話はおしまい<fix123>貴方も私を封印するんでしょう？<fix123><fix123>,"<fix123>Well, that's enough talk.<fix123>Are you going to seal me away, too?<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>封印？<fix123><fix123>,<fix123>Seal you?<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>昔、人間に正体がばれたら<fix123>すぐに捕まって地底に閉じ込められたの<fix123><fix123>,"<fix123>A long time ago, when a human discovered my true form,<fix123>they immediately captured me and sealed me away underground.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>ああ、私はそんな気はさらさら無いぜ<fix123>封印するのが大好きな人間もいるがね<fix123>しかし、お前があの白蓮達と<fix123>仲が悪い理由が判らん<fix123><fix123>,"<fix123>Oh, I don't wanna do anything like that.<fix123>I guess there's people who love sealing stuff up, though.<fix123>I don't know why you don't seem to get along with<fix123>any of Byakuren's crowd, though.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>仲が悪い？<fix123>いや、ムラサ達は良い奴だったよ<fix123>ただ、人間側に付くなんて言い始めなきゃね<fix123>それが気にくわなかったんだ<fix123><fix123>,"<fix123>Hmm?<fix123>Oh, no, Murasa and them were good company.<fix123>I just wish they would admit they're siding with the humans.<fix123>That gets on my nerves.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>人間側ねぇ<fix123>あの白蓮側が、かぁ？<fix123><fix123>,"<fix123>Siding with humans?<fix123>You mean, because they're siding with Byakuren?<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>ムラサ達も長い間地底に閉じ込められて<fix123>いたから、日和ったのさ<fix123><fix123>,"<fix123>I thought I'd give in, though, since Murasa and<fix123>the others were shut in underground for a long time, too.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>きっとお前は勘違いしている<fix123>いや、あの白蓮って僧侶、とんだ<fix123>喰わせもんだぜ<fix123>人間より妖怪の方が救うべき対象だ<fix123>って言って人間と戦っているぜ<fix123>挙げ句の果てに、妖怪御用達のお寺なんか<fix123>建てちゃってさ<fix123><fix123>,"<fix123>I'm pretty sure you've got the wrong idea.<fix123>See, that Byakuren monk<fix123>is a total sham.<fix123>She fought humans, and even said that youkai need<fix123>saving more than humans do.<fix123>And on top of all that, they put up a temple<fix123>specifically for use by youkai.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>え？<fix123>僧侶が？　どういう事？<fix123><fix123>,<fix123>What?<fix123>That monk is? Are you sure?<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>お前みたいな妖怪を救うんだってさ<fix123>たまったもんじゃないぜ<fix123><fix123>,<fix123>It wouldn't be a surprise for them to be<fix123>interested in helping a youkai like you.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>なんだって……<fix123>私はそんな人間の邪魔をしてきたと<fix123><fix123>,<fix123>What's that...?<fix123>I can't believe I caused trouble for a human like that.<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>ああ、一度会ってみるのも良いと思うぜ<fix123>人間の里の近くに居るから<fix123><fix123>,"<fix123>Oh, I think it'll be fine if you just go meet her.<fix123>They're pretty close to the human village.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>いや、私は会うことが出来ない<fix123>ムラサ達に合えば邪魔してきたのも<fix123>ばれるだろうし、それに<fix123>私の正体不明にキズが付く<fix123><fix123>,"<fix123>No, I can't go see them.<fix123>If I meet Murasa, they'll find out I'm the one that was<fix123>causing them trouble. Besides,<fix123>My real body is hurt now.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Marisa<fix123><fix123>,<fix123>そうかい、取り敢えず私がみんなに<fix123>言いふらすつもりだけどな<fix123>鵺の正体<fix123><fix123>,"<fix123>Huh. Well, anyway, I think I've got<fix123>some rumors to go spread now.<fix123>All about the true form of the nue.<fix123><fix123>",Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>Nue<fix123><fix123>,<fix123>ああん<fix123><fix123>,<fix123>Aahhn...<fix123><fix123>,Marisa_B,Extra,Undefined_Fantastic_Object
<fix123>,The Hakurei Shrine.<fix123>,,Reimu,Endings,Th13
<fix123>,The shrine that stands on the eastern border of Gensokyo.<fix123>,,Reimu,Endings,Th13
<fix123>,The few cherry blossoms that remained are sure to be scattered by a pleasant wind before long.<fix123>,,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Marisa　<fix123><fix123>,"""Hmm, all that happened? (While I was asleep.)""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""They were pretty strong opponents, but it really didn't amount to much.<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"They were behind the times, too.""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Marisa　<fix123><fix123>,"(""Behind the times"" in Gensokyo, huh?)<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"""So, what did they do after that?""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""They said that being under the temple was improper<fix123>and relocated their base.""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Marisa　<fix123><fix123>,"""Oh, where to?<fix123>I kinda want to meet with those guys.""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""They wouldn't tell me where they relocated to.<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"I heard that they built a dojo somewhere suitable for a hermit, though.""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Marisa　<fix123><fix123>,"""Somewhere suitable for a hermit? Where's that, a mountain?<fix123>(There's a hermit that lives on the mountain, after all.)""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""I just told you, I don't know.<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"Aah, maybe they'll come calling again...""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>,A few days later at the Hakurei shrine.<fix123>,,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>,"While Reimu was doing yard work as usual, Miko appeared there.<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""Heave-ho!""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""Ohhh!""<fix123>",,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""Ah, thank you for the other day.""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""Ohhhh?!""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""Ahh, my apologies for being late to greet you after moving.<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,Please forgive my rude behavior with that fight before.<fix123>,,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"I had only just woken up, and my judgment was clouded.""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""Oh...""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""You have... uh, you've got infinite potential within you.<fix123>",,Reimu,Endings,Th13
<fix123> 　<fix123><fix123>,"As part of my apology for the other day, I was hoping to invite you to my house...""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""Oh?""<fix123>",,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""How does that sound?""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""Y-Your house? Where is it, anyway?""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>Miko　<fix123><fix123>,"""It's right where I'm standing. See?""<fix123>",,Reimu,Endings,Th13
<fix123>Reimu　<fix123><fix123>,"""...What are you, an ant larva?!""<fix123>",,Reimu,Endings,Th13
<fix123>,<fix123>,,Reimu,Endings,Th13
<fix123>,"Of course, Miko is not an ant larva.<fix123>",,Reimu,Endings,Th13
<fix123>,"Miko, Futo, and the rest, because they found living beneath a temple that was<fix123>a hangout for youkai to be improper, built a dojo in a new place and moved there.<fix123>",,Reimu,Endings,Th13
